Annee_prod,Bassin_versant,Cap_tot_act,Cap_tot_init,Cote,Date,Latitude,Longitude,Nom_Ar,Nom_Fr,_id,apports,cumul_annee_prec,cumul_annuel_apports,cumul_annuel_lachers,cumul_mensuel_apports,cumul_mensuel_lachers,fonctionnel,id_barrage,lachers,moy_mois,moy_periode,stock,stock_annee_prec
1998,177.0,64.7,74.82,182.0,2019-05-03T00:00:00,36.7341,8.53173,بربرة,barbara,730,0.171017,87.2804,98.94,88.8796,0.278154,0.0,1,4,0.0,1.69462,81.0372,64.6688,66.2229
1981,7950.0,580.35,814.0,115.0,2019-05-03T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,731,0.681315,155.251,611.982,308.706,2.08427,2.1205,1,5,1.03865,19.9305,363.581,573.26,181.885
1976,390.0,112.037,117.5,221.0,2019-05-03T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,732,0.0231315,69.8049,139.142,72.9345,0.350284,0.89857,1,6,0.27236,2.78374,77.1393,109.031,78.5622
1983,418.0,118.773,129.9,90.0,2019-05-03T00:00:00,36.9909,9.61373,جوميــــــن,joumine,733,0.111794,43.4258,88.5639,37.2669,0.188858,0.307936,1,7,0.101312,1.85273,72.9718,97.3406,61.6442
1984,48.0,10.004,11.7,82.5,2019-05-03T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,734,0.00527889,5.49224,10.202,3.62451,0.0176443,0.0424,1,8,0.0137,0.226176,9.13595,9.77658,6.22342
2015,85.9,41.0,41.0,136.0,2019-05-03T00:00:00,37.0359,9.41093,المالح,melah,735,0.0,,,,0.0,0.0777,1,33,0.04864,0.68,24.7494,37.5875,
1994,367.0,134.014,137.5,86.5,2019-05-03T00:00:00,37.181,9.47513,سجنــــــان,sejnane,736,0.0350274,90.0905,148.693,123.084,0.0447298,1.11676,1,9,0.357332,0.61677,116.285,106.009,87.3026
2012,60.0,24.0,24.0,93.0,2019-05-03T00:00:00,36.8824,8.69921,الزرقة,zarga,737,0.0206254,30.9932,40.6589,32.2327,0.0206254,0.0246,1,10,0.0,0.64,21.4409,23.986,23.392
2014,85.2,64.4,64.4,85.0,2019-05-03T00:00:00,36.8751,8.71699,الكبير,kebir,738,0.0923138,,42.778,41.7504,0.09662,0.0,1,31,0.0,3.33512,36.5734,6.8968,6.0
2013,58.0,26.3,26.3,110.0,2019-05-03T00:00:00,36.9347,8.84504,المولى,moula,739,0.0313106,,38.3099,34.1046,0.0323809,0.0,1,32,0.0,1.49326,30.4276,26.2364,23.168
1999,865.0,286.514,286.514,27.0,2019-05-03T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,740,0.0169831,246.27,343.019,266.402,0.15652,0.0,1,11,0.0,3.70243,288.155,284.099,287.14
2012,95.0,33.0,33.0,37.0,2019-05-03T00:00:00,37.1856,9.20109,الزياتين,ziatine,741,0.00587074,30.9906,16.7345,31.8247,0.0148125,0.011123,1,12,0.00364,0.9,28.3028,32.9169,33.6004
2012,35.5,18.3,18.3,48.0,2019-05-03T00:00:00,37.1991,9.26906,القمقوم,gamgoum,742,0.00317763,12.1602,38.7025,15.0659,0.0116513,0.0,1,13,0.0,0.035559,7.92816,17.6794,17.9663
1987,1040.0,33.4411,70.0,388.5,2019-05-03T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,743,0.0342601,1.79575,47.5276,22.5035,0.146369,0.236904,1,14,0.06626,2.01139,32.191,32.5831,3.73324
1966,127.0,7.22,8.22,517.06,2019-05-03T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,744,0.0,1.3233,5.76771,1.60477,0.00978879,0.125583,1,15,0.038558,1.00958,10.9548,7.00423,2.18635
2002,232.0,2.0,4.0,285.0,2019-05-03T00:00:00,36.302,9.50269,الرميـــــــل,rmil,745,0.0022523,0.266192,7.47911,5.10998,0.00800748,0.001226,1,16,0.000407,0.174369,9.71122,1.9587,0.0
1971,1263.0,41.599,52.9,122.5,2019-05-03T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,746,0.0189914,3.36323,41.4141,10.2273,0.0395025,0.0,1,17,0.0,1.17327,24.3721,41.1386,13.5943
1998,675.0,23.83,22.0,43.0,2019-05-03T00:00:00,36.3318,10.3597,الرمــــــل,rmel,747,0.0,0.938744,27.8777,3.72719,0.0320309,0.0315,1,18,0.0105,0.16702,15.5148,21.7309,5.32384
1965,855.0,58.76,86.5,230.0,2019-05-03T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,748,0.0130333,2.33045,26.2865,5.77965,0.0188768,0.159958,1,19,0.059546,1.36161,20.2117,23.2486,3.10695
1981,8950.0,133.317,209.0,270.0,2019-05-03T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,749,0.0253926,6.52369,70.2292,21.8353,0.0528733,0.033161,1,20,0.000337,4.36556,37.823,74.2155,28.1282
1989,1120.0,77.47,95.3,217.0,2019-05-03T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,750,0.0,0.512746,20.8543,1.15094,0.103541,0.0099,1,21,0.0027,0.818174,13.3702,9.56219,0.203126
2005,173.65,7.71,4.24,677.8,2019-05-03T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,751,0.000816235,2.17405,3.30083,0.2,0.00151739,0.0,1,22,0.0,2.214,28.3028,2.18323,0.54872
1997,1900.0,88.0,88.0,541.0,2019-05-03T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,752,0.0,0.228931,5.98988,0.6,0.0,0.0,1,23,0.0,0.262516,1.4798,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2019-05-03T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,753,0.000495675,1.37836,4.01934,0.0,0.00148702,0.0,1,24,0.0,0.0006324,1.4798,2.05,0.9
1959,86.0,5.01,6.5,54.62,2019-05-03T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,754,0.00345011,0.0,19.594,15.1121,0.0064755,0.0,1,25,0.0,0.266449,4.6939,4.7172,1.867
1963,64.0,5.045,7.8,77.88,2019-05-03T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,755,0.0,1.15378,20.2854,15.6637,0.00378045,0.018046,1,26,0.008729,0.191438,6.34803,4.2374,0.76348
1968,53.0,5.193,6.9,163.0,2019-05-03T00:00:00,36.534,10.4911,مصــــــري,masri,756,0.0244079,0.87985,4.51102,7.29237,0.0256624,0.023295,1,27,0.023295,0.285983,4.28914,4.87772,4.39338
1986,199.0,23.3053,30.1,18.04,2019-05-03T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,757,0.0,3.74843,37.8045,17.203,0.0,0.062557,1,28,0.016807,0.13729,17.5974,20.3846,8.52661
2002,123.0,12.854,12.1,102.4,2019-05-03T00:00:00,36.5874,10.304,الحمـــــى,hma,758,0.00436553,0.198605,4.10794,0.217378,0.00829682,0.02,1,29,0.02,0.0291232,4.36206,3.80209,1.11164
2002,54.0,9.615,10.0,42.2,2019-05-03T00:00:00,36.8308,10.7086,العبيـــــــد,abid,759,0.000674914,3.32281,11.5951,5.31008,0.00289068,0.037292,1,30,0.01125,0.0146496,5.18238,8.90332,3.48537
2013,58.0,26.3,26.3,110.0,2018-12-19T00:00:00,36.9347,8.84504,المولى,moula,5157,0.00125809,,12.2837,8.665,5.97646,5.878,1,32,0.0,,,26.0496,
1954,10300.0,51.13,267.67,265.0,2019-05-02T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,760,0.203711,10.2419,205.426,189.863,0.230592,0.1,1,1,0.05,17.3775,135.379,37.0344,6.80058
1954,103.0,60.393,61.63,436.5,2019-05-02T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,761,0.0,37.1277,48.2105,30.3997,0.0,0.1734,1,2,0.0867,1.27743,41.4131,55.8758,51.596
1968,101.0,76.9,81.875,292.04,2019-05-02T00:00:00,36.7614,9.0023,كســاب,kasseb,762,0.0243759,30.5095,48.048,21.141,0.0490446,0.18,1,3,0.09,0.913573,41.7628,61.8962,47.5171
1998,177.0,64.7,74.82,182.0,2019-05-02T00:00:00,36.7341,8.53173,بربرة,barbara,763,0.0545065,86.5802,98.769,88.8796,0.107137,0.0,1,4,0.0,1.69462,80.9825,64.5036,66.3955
1981,7950.0,580.35,814.0,115.0,2019-05-02T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,764,0.713979,155.251,611.301,307.667,1.40295,1.08185,1,5,0.0432,19.9305,362.939,573.766,183.132
1976,390.0,112.037,117.5,221.0,2019-05-02T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,765,0.19673,68.8265,139.119,72.6622,0.327152,0.62621,1,6,0.26589,2.78374,77.0495,109.282,77.782
1983,418.0,118.773,129.9,90.0,2019-05-02T00:00:00,36.9909,9.61373,جوميــــــن,joumine,766,0.068683,42.901,88.4521,37.1656,0.0770647,0.206624,1,7,0.103312,1.85273,72.912,97.3406,61.1512
1984,48.0,10.004,11.7,82.5,2019-05-02T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,767,0.00611514,5.48974,10.1967,3.61081,0.0123654,0.0287,1,8,0.0143,0.226176,9.12865,9.7874,6.22342
2015,85.9,41.0,41.0,136.0,2019-05-02T00:00:00,37.0359,9.41093,المالح,melah,768,0.0,,,,0.0,0.02906,1,33,0.02906,0.68,24.7275,37.6975,
1994,367.0,134.014,137.5,86.5,2019-05-02T00:00:00,37.181,9.47513,سجنــــــان,sejnane,769,0.0,87.9751,148.657,122.727,0.00970238,0.759424,1,9,0.370382,0.61677,116.265,106.342,85.7201
2012,60.0,24.0,24.0,93.0,2019-05-02T00:00:00,36.8824,8.69921,الزرقة,zarga,770,0.0,30.4799,40.6382,32.2327,0.0,0.0246,1,10,0.0132,0.64,21.4203,23.968,24.04
2014,85.2,64.4,64.4,85.0,2019-05-02T00:00:00,36.8751,8.71699,الكبير,kebir,771,0.00198748,,42.6857,41.7504,0.00430621,0.0,1,31,0.0,3.33512,36.4658,6.8056,7.786
2013,58.0,26.3,26.3,110.0,2019-05-02T00:00:00,36.9347,8.84504,المولى,moula,772,0.00107032,,38.2786,34.1046,0.00107032,0.0,1,32,0.0,1.49326,30.3794,26.2077,22.88
1999,865.0,286.514,286.514,27.0,2019-05-02T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,773,0.0459004,241.074,343.002,266.402,0.139537,0.0,1,11,0.0,3.70243,288.036,284.099,282.289
2012,95.0,33.0,33.0,37.0,2019-05-02T00:00:00,37.1856,9.20109,الزياتين,ziatine,774,0.00894178,30.3749,16.7313,31.8211,0.00894178,0.007483,1,12,0.003588,0.9,28.2738,32.9169,34.5001
2012,35.5,18.3,18.3,48.0,2019-05-02T00:00:00,37.1991,9.26906,القمقوم,gamgoum,775,0.00423684,11.9789,38.6966,15.0659,0.00847368,0.0,1,13,0.0,0.035559,7.92701,17.6794,18.2624
1987,1040.0,33.4411,70.0,388.5,2019-05-02T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,776,0.0530474,1.78917,47.4933,22.4372,0.112109,0.170644,1,14,0.083484,2.01139,32.1261,32.6336,3.73324
1966,127.0,7.22,8.22,517.06,2019-05-02T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,777,0.00159808,1.32007,5.76771,1.56621,0.00978879,0.087025,1,15,0.040467,1.00958,10.9223,7.04712,2.20835
2002,232.0,2.0,4.0,285.0,2019-05-02T00:00:00,36.302,9.50269,الرميـــــــل,rmil,778,0.00271163,0.265195,7.47686,5.10957,0.00575518,0.000819,1,16,0.000405,0.174369,9.7056,1.9587,0.0
1971,1263.0,41.599,52.9,122.5,2019-05-02T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,779,0.0,3.36323,41.3951,10.2273,0.0205111,0.0,1,17,0.0,1.17327,24.3343,41.1386,13.6317
1998,675.0,23.83,22.0,43.0,2019-05-02T00:00:00,36.3318,10.3597,الرمــــــل,rmel,780,0.0,0.938744,27.8777,3.71669,0.0320309,0.021,1,18,0.0105,0.16702,15.5094,21.7843,5.3536
1965,855.0,58.76,86.5,230.0,2019-05-02T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,781,0.00159742,2.31898,26.2734,5.72011,0.00584348,0.100412,1,19,0.049689,1.36161,20.1677,23.3057,3.13065
1981,8950.0,133.317,209.0,270.0,2019-05-02T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,782,0.0274806,6.49755,70.2038,21.8349,0.0274806,0.032824,1,20,0.000337,4.36556,37.6822,74.2155,28.1282
1989,1120.0,77.47,95.3,217.0,2019-05-02T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,783,0.0,0.509684,20.8543,1.14824,0.103541,0.0072,1,21,0.0045,0.818174,13.3438,9.60854,0.203126
2005,173.65,7.71,4.24,677.8,2019-05-02T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,784,0.0,2.17405,3.30001,0.2,0.000701156,0.0,1,22,0.0,2.214,28.2738,2.18323,0.55216
1997,1900.0,88.0,88.0,541.0,2019-05-02T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,785,0.0,0.228293,5.98988,0.6,0.0,0.0,1,23,0.0,0.262516,1.47133,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2019-05-02T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,786,0.000495675,1.37823,4.01884,0.0,0.00099135,0.0,1,24,0.0,0.0006324,1.47133,2.05,0.9
2013,58.0,26.3,26.3,110.0,2018-10-23T00:00:00,36.9347,8.84504,المولى,moula,6981,0.109166,,3.48274,0.348,3.11205,0.348,1,32,0.18,,,25.7335,
1963,64.0,5.045,7.8,77.88,2019-05-02T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,788,0.0034017,1.15378,20.2854,15.655,0.00378045,0.009317,1,26,0.0,0.191438,6.34186,4.24984,0.76916
1968,53.0,5.193,6.9,163.0,2019-05-02T00:00:00,36.534,10.4911,مصــــــري,masri,789,0.00125448,0.87985,4.48661,7.26907,0.00125448,0.0,1,27,0.0,0.285983,4.27992,4.83834,4.35009
1986,199.0,23.3053,30.1,18.04,2019-05-02T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,790,0.0,3.74843,37.8045,17.1862,0.0,0.04575,1,28,0.01896,0.13729,17.593,20.4522,8.55903
2002,123.0,12.854,12.1,102.4,2019-05-02T00:00:00,36.5874,10.304,الحمـــــى,hma,791,0.00393129,0.197893,4.10357,0.197378,0.00393129,0.0,1,29,0.0,0.0291232,4.36112,3.82144,1.11164
2002,54.0,9.615,10.0,42.2,2019-05-02T00:00:00,36.8308,10.7086,العبيـــــــد,abid,792,0.00221577,3.30652,11.5944,5.29883,0.00221577,0.026042,1,30,0.010383,0.0146496,5.18191,8.91568,3.4788
1954,10300.0,51.13,267.67,265.0,2019-05-01T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,793,0.0268807,10.2377,205.223,189.813,0.0268807,0.05,1,1,0.05,17.3775,134.818,36.8978,6.80058
1954,103.0,60.393,61.63,436.5,2019-05-01T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,794,0.0,34.5811,48.2105,30.313,0.0,0.0867,1,2,0.0867,1.27743,41.3718,55.998,49.0848
1968,101.0,76.9,81.875,292.04,2019-05-01T00:00:00,36.7614,9.0023,كســاب,kasseb,795,0.0246686,30.4164,48.0236,21.051,0.0246686,0.09,1,3,0.09,0.913573,41.7333,61.9718,47.5171
1998,177.0,64.7,74.82,182.0,2019-05-01T00:00:00,36.7341,8.53173,بربرة,barbara,796,0.0526307,84.8577,98.7145,88.8796,0.0526307,0.0,1,4,0.0,1.69462,80.9278,64.4623,65.1005
1981,7950.0,580.35,814.0,115.0,2019-05-01T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,797,0.688975,155.143,610.587,307.624,0.688975,1.03865,1,5,1.03865,19.9305,362.296,573.26,183.132
1976,390.0,112.037,117.5,221.0,2019-05-01T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,798,0.130422,67.3789,138.922,72.3963,0.130422,0.36032,1,6,0.36032,2.78374,76.9597,109.365,76.4909
1983,418.0,118.773,129.9,90.0,2019-05-01T00:00:00,36.9909,9.61373,جوميــــــن,joumine,799,0.00838176,42.6506,88.3834,37.0623,0.00838176,0.103312,1,7,0.103312,1.85273,72.8523,97.3994,60.9308
1984,48.0,10.004,11.7,82.5,2019-05-01T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,800,0.00625025,5.44767,10.1906,3.59651,0.00625025,0.0144,1,8,0.0144,0.226176,9.12136,9.79822,6.18919
2015,85.9,41.0,41.0,136.0,2019-05-01T00:00:00,37.0359,9.41093,المالح,melah,801,0.0,,,,0.0,0.0,1,33,0.0,0.68,24.7055,37.78,
1994,367.0,134.014,137.5,86.5,2019-05-01T00:00:00,37.181,9.47513,سجنــــــان,sejnane,802,0.00970238,86.8693,148.657,122.356,0.00970238,0.389042,1,9,0.389042,0.61677,116.245,106.741,84.7319
2012,60.0,24.0,24.0,93.0,2019-05-01T00:00:00,36.8824,8.69921,الزرقة,zarga,803,0.0,29.1715,40.6382,32.2195,0.0,0.0114,1,10,0.0114,0.64,21.3996,23.986,23.284
2014,85.2,64.4,64.4,85.0,2019-05-01T00:00:00,36.8751,8.71699,الكبير,kebir,804,0.00231873,,42.6837,41.7504,0.00231873,0.0,1,31,0.0,3.33512,36.3582,6.8056,6.418
2013,58.0,26.3,26.3,110.0,2019-05-01T00:00:00,36.9347,8.84504,المولى,moula,805,0.0,,38.2775,34.1046,0.0,0.0,1,32,0.0,1.49326,30.3312,26.2077,22.028
1999,865.0,286.514,286.514,27.0,2019-05-01T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,806,0.0936367,234.708,342.957,266.402,0.0936367,0.0,1,11,0.0,3.70243,287.916,284.099,276.554
2012,95.0,33.0,33.0,37.0,2019-05-01T00:00:00,37.1856,9.20109,الزياتين,ziatine,807,0.0,28.6484,16.7271,31.8175,0.0,0.003895,1,12,0.003895,0.9,28.2447,32.9169,33.0349
2012,35.5,18.3,18.3,48.0,2019-05-01T00:00:00,37.1991,9.26906,القمقوم,gamgoum,808,0.00423684,11.0259,38.6877,15.0659,0.00423684,0.0,1,13,0.0,0.035559,7.92587,17.6794,17.9663
1987,1040.0,33.4411,70.0,388.5,2019-05-01T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,809,0.059062,1.78391,47.4403,22.3537,0.059062,0.08716,1,14,0.08716,2.01139,32.0613,32.684,3.73324
1966,127.0,7.22,8.22,517.06,2019-05-01T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,810,0.00819071,1.31746,5.76611,1.52574,0.00819071,0.046558,1,15,0.046558,1.00958,10.8897,7.09002,2.23036
2002,232.0,2.0,4.0,285.0,2019-05-01T00:00:00,36.302,9.50269,الرميـــــــل,rmil,811,0.00304355,0.264721,7.47415,5.10917,0.00304355,0.000414,1,16,0.000414,0.174369,9.69997,1.9587,0.0
1971,1263.0,41.599,52.9,122.5,2019-05-01T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,812,0.0205111,3.34819,41.3951,10.2273,0.0205111,0.0,1,17,0.0,1.17327,24.2964,41.2044,13.6317
1998,675.0,23.83,22.0,43.0,2019-05-01T00:00:00,36.3318,10.3597,الرمــــــل,rmel,813,0.0320309,0.938744,27.8777,3.70619,0.0320309,0.0105,1,18,0.0105,0.16702,15.504,21.8376,5.38336
1965,855.0,58.76,86.5,230.0,2019-05-01T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,814,0.00424606,2.31898,26.2718,5.67042,0.00424606,0.050723,1,19,0.050723,1.36161,20.1238,23.3629,3.1662
1981,8950.0,133.317,209.0,270.0,2019-05-01T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,815,0.0,6.49755,70.1763,21.8346,0.0,0.032487,1,20,0.032487,4.36556,37.5414,74.2155,28.1995
1989,1120.0,77.47,95.3,217.0,2019-05-01T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,816,0.103541,0.507848,20.8543,1.14374,0.103541,0.0027,1,21,0.0027,0.818174,13.3174,9.6549,0.203126
2005,173.65,7.71,4.24,677.8,2019-05-01T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,817,0.000701156,2.17405,3.30001,0.2,0.000701156,0.0,1,22,0.0,2.214,28.2447,2.18721,0.5556
1997,1900.0,88.0,88.0,541.0,2019-05-01T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,818,0.0,0.227655,5.98988,0.6,0.0,0.0,1,23,0.0,0.262516,1.46286,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2019-05-01T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,819,0.000495675,1.37811,4.01835,0.0,0.000495675,0.0,1,24,0.0,0.0006324,1.46286,2.05,0.9
1959,86.0,5.01,6.5,54.62,2019-05-01T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,820,0.0030254,0.0,19.5906,15.1121,0.0030254,0.0,1,25,0.0,0.266449,4.67671,4.7268,1.8786
1963,64.0,5.045,7.8,77.88,2019-05-01T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,821,0.00037875,1.15189,20.282,15.655,0.00037875,0.009317,1,26,0.009317,0.191438,6.33568,4.24984,0.76916
1968,53.0,5.193,6.9,163.0,2019-05-01T00:00:00,36.534,10.4911,مصــــــري,masri,822,0.0,0.87985,4.48536,7.26907,0.0,0.0,1,27,0.0,0.285983,4.27069,4.75375,4.32123
1986,199.0,23.3053,30.1,18.04,2019-05-01T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,823,0.0,3.54348,37.8045,17.1673,0.0,0.02679,1,28,0.02679,0.13729,17.5885,20.5199,8.36454
2002,123.0,12.854,12.1,102.4,2019-05-01T00:00:00,36.5874,10.304,الحمـــــى,hma,824,0.0,0.197393,4.09964,0.197378,0.0,0.0,1,29,0.0,0.0291232,4.36018,3.82144,1.11164
2002,54.0,9.615,10.0,42.2,2019-05-01T00:00:00,36.8308,10.7086,العبيـــــــد,abid,825,0.0,3.28546,11.5922,5.28844,0.0,0.015659,1,30,0.015659,0.0146496,5.18143,8.92803,3.45909
1954,10300.0,51.13,267.67,265.0,2019-04-30T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,826,0.021903,10.2333,205.196,189.763,30.3795,27.96,1,1,0.05,17.3775,134.258,36.9661,6.80058
1954,103.0,60.393,61.63,436.5,2019-04-30T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,827,0.0,34.569,48.2105,30.2264,0.970746,2.611,1,2,0.0867,1.27743,41.3306,56.1203,49.1126
1968,101.0,76.9,81.875,292.04,2019-04-30T00:00:00,36.7614,9.0023,كســاب,kasseb,828,0.0241054,30.3857,47.999,20.961,1.88337,2.7,1,3,0.09,0.913573,41.7038,62.0474,47.5812
1998,177.0,64.7,74.82,182.0,2019-04-30T00:00:00,36.7341,8.53173,بربرة,barbara,829,0.0526197,84.4794,98.6619,88.8796,4.31702,4.76208,1,4,0.0,1.69462,80.8732,64.421,64.7551
1981,7950.0,580.35,814.0,115.0,2019-04-30T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,830,0.696802,155.073,609.898,306.585,74.4515,77.1604,1,5,1.03865,19.9305,361.653,573.766,184.13
1976,390.0,112.037,117.5,221.0,2019-04-30T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,831,0.089243,67.2969,138.792,72.0359,7.06803,5.59549,1,6,0.32035,2.78374,76.8699,109.616,76.62
1983,418.0,118.773,129.9,90.0,2019-04-30T00:00:00,36.9909,9.61373,جوميــــــن,joumine,832,0.069817,42.5796,88.375,36.959,2.94726,2.88036,1,7,0.100312,1.85273,72.7925,97.5171,60.8869
1984,48.0,10.004,11.7,82.5,2019-04-30T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,833,0.00778464,5.44193,10.1843,3.58211,0.298409,0.3133,1,8,0.016,0.226176,9.11406,9.80904,6.19774
2015,85.9,41.0,41.0,136.0,2019-04-30T00:00:00,37.0359,9.41093,المالح,melah,834,0.00670112,,,,0.00670112,0.98183,1,33,0.0,0.68,24.6836,37.835,
1994,367.0,134.014,137.5,86.5,2019-04-30T00:00:00,37.181,9.47513,سجنــــــان,sejnane,835,0.0,86.7219,148.648,121.967,2.00071,6.32417,1,9,0.415152,0.61677,116.226,107.14,84.7319
2012,60.0,24.0,24.0,93.0,2019-04-30T00:00:00,36.8824,8.69921,الزرقة,zarga,836,0.00000358704,28.897,40.6382,32.2081,0.130324,0.1554,1,10,0.0117,0.64,21.379,24.004,23.014
2014,85.2,64.4,64.4,85.0,2019-04-30T00:00:00,36.8751,8.71699,الكبير,kebir,837,0.01025,,42.6814,41.7504,1.16989,0.0,1,31,0.0,3.33512,36.2507,6.8056,6.3116
2013,58.0,26.3,26.3,110.0,2019-04-30T00:00:00,36.9347,8.84504,المولى,moula,838,0.00398298,,38.2775,34.1046,0.103801,0.0,1,32,0.0,1.49326,30.2831,26.222,22.004
1999,865.0,286.514,286.514,27.0,2019-04-30T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,839,0.110161,234.661,342.863,266.402,10.1789,9.3696,1,11,0.0,3.70243,287.797,284.099,277.158
2012,95.0,33.0,33.0,37.0,2019-04-30T00:00:00,37.1856,9.20109,الزياتين,ziatine,840,0.0156585,28.4398,16.7228,31.8136,0.458999,0.093126,1,12,0.003607,0.9,28.2157,32.9464,32.8283
2012,35.5,18.3,18.3,48.0,2019-04-30T00:00:00,37.1991,9.26906,القمقوم,gamgoum,841,0.0,10.8928,38.6877,15.0659,0.17018,0.0,1,13,0.0,0.035559,7.92472,17.6794,17.8369
1987,1040.0,33.4411,70.0,388.5,2019-04-30T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,842,0.0579136,1.77486,47.3812,22.2666,7.64873,8.1466,1,14,0.086757,2.01139,31.9964,32.7345,3.73324
1986,199.0,23.3053,30.1,18.04,2019-04-30T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,856,0.0,3.54348,37.8045,17.1405,0.422741,0.251603,1,28,0.021384,0.13729,17.5841,20.6552,8.42937
1966,127.0,7.22,8.22,517.06,2019-04-30T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,843,0.00522571,1.31415,5.75792,1.47918,0.807851,0.227212,1,15,0.043818,1.00958,10.8571,7.13291,2.25787
2002,232.0,2.0,4.0,285.0,2019-04-30T00:00:00,36.302,9.50269,الرميـــــــل,rmil,844,0.00319415,0.263463,7.4711,5.10876,0.143224,0.024899,1,16,0.000703,0.174369,9.69435,1.9587,0.0
1971,1263.0,41.599,52.9,122.5,2019-04-30T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,845,0.0,3.34819,41.3746,10.2273,0.971926,0.8064,1,17,0.0,1.17327,24.2586,41.2044,13.6691
1998,675.0,23.83,22.0,43.0,2019-04-30T00:00:00,36.3318,10.3597,الرمــــــل,rmel,846,0.0,0.938744,27.8457,3.69569,0.39161,0.315,1,18,0.0105,0.16702,15.4986,21.8376,5.41312
1965,855.0,58.76,86.5,230.0,2019-04-30T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,847,0.0255029,2.30191,26.2676,5.61969,2.82792,0.980165,1,19,0.071962,1.36161,20.0799,23.42,3.1899
1981,8950.0,133.317,209.0,270.0,2019-04-30T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,848,0.107341,6.47009,70.1763,21.8021,5.1721,2.33084,1,20,0.082257,4.36556,37.4005,74.3302,28.1995
1989,1120.0,77.47,95.3,217.0,2019-04-30T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,849,0.0,0.505093,20.7508,1.14104,4.40088,0.03454,1,21,0.0045,0.818174,13.291,9.56219,0.203126
